id_cliente,genero,idoso,tem_parceiro,tem_dependentes,meses_na_empresa,servico_telefone,multiplas_linhas,servico_internet,servico_seguranca,servico_backup,servico_protecao_equipamento,servico_suporte_tecnico,streaming_tv,streaming_filmes,contrato,fatura_digital,forma_pagamento,valor_mensal,total_gasto,churn
3838-OZURD,Masculino,Não,Sim,Não,66,Sim,Sim,Fibra optica,Não,Sim,Sim,Não,Sim,Sim,Mensal,Sim,Cartao de credito,105.0,7133.25,Sim
1371-DWPAZ,Feminino,Não,Sim,Sim,0,Não,Não,DSL,Sim,Sim,Sim,Sim,Sim,Não,Bianual,Não,Cartao de credito,56.05,1397.475,Não
9269-CQOOL,Masculino,Não,Não,Sim,3,Sim,Não,DSL,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Cartao de credito,54.7,169.45,Sim
2017-CCBLH,Feminino,Não,Não,Não,8,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Bianual,Não,Cheque,20.0,141.6,Não
7690-KPNCU,Masculino,Não,Sim,Sim,64,Sim,Não,DSL,Sim,Não,Sim,Não,Sim,Sim,Anual,Sim,Cartao de credito,73.05,4688.65,Não
0536-BGFMZ,Feminino,Não,Sim,Não,28,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque,20.5,563.05,Não
2293-IJWPS,Feminino,Não,Sim,Não,57,Sim,Sim,Fibra optica,Não,Não,Sim,Não,Sim,Sim,Anual,Sim,Cartao de credito,100.75,5985.0,Não
2845-HSJCY,Feminino,Não,Sim,Sim,14,Sim,Sim,Fibra optica,Não,Não,Sim,Não,Não,Sim,Mensal,Sim,Boleto,87.25,1258.6,Sim
5469-NUJUR,Masculino,Não,Não,Não,19,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Bianual,Sim,Cheque,19.95,373.5,Não
1184-PJVDB,Masculino,Não,Sim,Não,10,Sim,Não,Fibra optica,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Boleto,79.95,857.2,Sim
2625-TRCZQ,Feminino,Não,Sim,Não,51,Não,Não,DSL,Não,Sim,Não,Não,Sim,Sim,Mensal,Sim,Boleto,49.65,2553.35,Não
4102-HLENU,Feminino,Não,Sim,Não,67,Sim,Sim,DSL,Sim,Sim,Sim,Não,Não,Não,Bianual,Não,Cheque,65.65,4322.85,Não
7266-GSSJX,Masculino,Não,Sim,Sim,11,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Mensal,Sim,Boleto,20.45,250.8,Não
7722-VJRQD,Masculino,Não,Sim,Sim,72,Não,Não,DSL,Sim,Não,Sim,Sim,Sim,Sim,Bianual,Não,Transferencia,60.95,4549.05,Não
7073-QETQY,Masculino,Não,Sim,Sim,66,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Anual,Sim,Boleto,20.35,1359.5,Não
9415-DPEWS,Feminino,Não,Não,Não,18,Sim,Sim,Fibra optica,Não,Não,Não,Sim,Sim,Não,Mensal,Sim,Boleto,88.35,1639.3,Sim
5624-RYAMH,Feminino,Não,Não,Não,9,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Mensal,Sim,Boleto,19.5,178.85,Não
0196-JTUQI,Feminino,Não,Não,Não,9,Sim,Sim,Fibra optica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cartao de credito,75.2,633.85,Não
7130-YXBRO,Masculino,Não,Sim,Não,48,Sim,Sim,Fibra optica,Sim,Sim,Sim,Não,Sim,Sim,Mensal,Sim,Transferencia,111.45,5315.1,Não
9272-LSVYH,Masculino,Não,Não,Não,10,Sim,Não,Fibra optica,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque,70.15,735.5,Não
7943-RQCHR,Feminino,Não,Não,Não,9,Sim,Sim,Fibra optica,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Boleto,94.75,889.9,Sim
3793-MMFUH,Feminino,Sim,Não,Não,13,Sim,Sim,Fibra optica,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Boleto,95.05,1290.0,Sim
3249-ZPQRG,Masculino,Não,Não,Não,4,Sim,Sim,Fibra optica,Não,Sim,Não,Não,Não,Não,Mensal,Não,Boleto,78.45,330.05,Sim
2568-BRGYX,Masculino,Não,Não,Não,4,Sim,Não,Fibra optica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Boleto,70.2,237.95,Sim
3084-DOWLE,Feminino,Não,Sim,Não,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Bianual,Não,Transferencia,92.0,6474.4,Não
1084-MNSMJ,Feminino,Não,Sim,Sim,51,Sim,Não,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Bianual,Não,Cartao de credito,85.5,4421.95,Não
7721-JXEAW,Masculino,Não,Sim,Não,59,Não,Não,DSL,Não,Sim,Não,Não,Não,Sim,Mensal,Sim,Transferencia,41.05,2452.7,Sim
7249-WBIYX,Masculino,Não,Sim,Não,10,Sim,Sim,Fibra optica,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Boleto,85.6,813.85,Sim
4238-HFHSN,Masculino,Sim,Sim,Não,61,Sim,Sim,Fibra optica,Não,Sim,Não,Não,Não,Não,Mensal,Sim,Boleto,82.15,4904.85,Não
6250-CGGUN,Masculino,Não,Não,Não,54,Sim,Não,Fibra optica,Sim,Não,Sim,Sim,Não,Não,Anual,Não,Boleto,84.4,4484.05,Não
5478-JJVZK,Feminino,Não,Não,Não,33,Sim,Sim,DSL,Sim,Sim,Não,Não,Não,Não,Mensal,Sim,Cheque,60.9,2033.85,Não
7596-IIWYC,Feminino,Não,Não,Não,27,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Bianual,Sim,Transferencia,20.25,538.2,Não
6567-HOOPW,Feminino,Sim,Não,Não,1,Sim,Não,Fibra optica,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Boleto,79.2,79.2,Sim
9793-WECQC,Masculino,Não,Não,Não,23,Sim,Não,Fibra optica,Não,Sim,Não,Não,Sim,Sim,Mensal,Não,Cheque,95.3,2192.9,Não
4291-HPAXL,Masculino,Não,Não,Sim,1,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque,19.85,19.85,Não
8999-YPYBV,Masculino,Não,Sim,Sim,45,Sim,Não,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Bianual,Sim,Cheque,84.35,3858.05,Não
1839-FBNFR,Feminino,Não,Sim,Sim,39,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Bianual,Sim,Transferencia,19.85,854.8,Não
3164-AALRN,Masculino,Não,Não,Não,5,Sim,Não,DSL,Não,Não,Sim,Não,Sim,Sim,Anual,Sim,Cheque,70.0,347.4,Sim
3071-MVJCD,Masculino,Não,Sim,Sim,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Não,Bianual,Não,Transferencia,82.3,5815.15,Não
1697-BCSHV,Feminino,Não,Sim,Sim,58,Sim,Sim,DSL,Não,Sim,Não,Não,Sim,Não,Mensal,Sim,Transferencia,66.8,3970.4,Não
0562-KBDVM,Feminino,Não,Não,Não,70,Não,Não,DSL,Sim,Sim,Sim,Sim,Não,Não,Bianual,Sim,Transferencia,44.6,3058.15,Não
1131-SUEKT,Masculino,Não,Sim,Sim,61,Sim,Não,Fibra optica,Não,Sim,Não,Sim,Sim,Sim,Anual,Sim,Transferencia,98.45,6145.2,Não
3717-OEAUQ,Masculino,Não,Não,Não,2,Sim,Não,Fibra optica,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque,70.7,129.2,Não
4538-WNTMJ,Feminino,Não,Sim,Sim,46,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Anual,Não,Cheque,24.95,1165.9,Não
3334-CTHOL,Feminino,Não,Não,Não,1,Sim,Sim,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Transferencia,49.95,49.95,Sim
4704-ERYFC,Feminino,Não,Sim,Não,22,Sim,Não,Fibra optica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Boleto,69.25,1554.0,Sim
9432-RUVSL,Feminino,Não,Não,Não,48,Sim,Não,Fibra optica,Sim,Não,Sim,Sim,Sim,Sim,Bianual,Sim,Cartao de credito,102.5,4904.25,Não
8060-HIWJJ,Masculino,Não,Não,Não,64,Sim,Sim,DSL,Não,Sim,Sim,Sim,Sim,Sim,Bianual,Não,Cartao de credito,86.55,5632.55,Não
7684-XSZIY,Masculino,Não,Sim,Sim,72,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Bianual,Não,Transferencia,24.3,1643.25,Não
9089-UOWJG,Feminino,Não,Sim,Sim,12,Sim,Não,DSL,Não,Não,Sim,Não,Sim,Não,Mensal,Sim,Cartao de credito,58.35,740.55,Não
8621-MNIHH,Feminino,Sim,Sim,Não,34,Sim,Sim,Fibra optica,Não,Sim,Sim,Não,Não,Sim,Mensal,Sim,Boleto,94.25,3217.55,Sim
8039-ACLPL,Feminino,Não,Sim,Sim,72,Sim,Não,DSL,Sim,Sim,Sim,Não,Não,Sim,Bianual,Não,Cartao de credito,68.75,4888.2,Não
9885-AIBVB,Masculino,Não,Sim,Não,29,Sim,Sim,Fibra optica,Não,Sim,Sim,Não,Não,Não,Mensal,Sim,Boleto,85.8,2440.25,Não
1934-MKPXS,Masculino,Não,Sim,Sim,33,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Anual,Não,Cartao de credito,20.1,620.55,Não
2592-YKDIF,Feminino,Não,Não,Não,1,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque,20.35,20.35,Não
2272-JKMSI,Feminino,Não,Sim,Sim,62,Sim,Sim,Fibra optica,Não,Sim,Sim,Sim,Sim,Sim,Anual,Sim,Boleto,110.8,6840.95,Não
0471-LVHGK,Masculino,Não,Sim,Não,41,Sim,Sim,DSL,Não,Não,Sim,Não,Sim,Sim,Anual,Sim,Boleto,73.0,3001.2,Sim
9518-RWHZL,Feminino,Não,Não,Não,64,Sim,Sim,Fibra optica,Não,Não,Sim,Não,Sim,Sim,Anual,Sim,Cartao de credito,100.05,6254.2,Sim
8714-CTZJW,Feminino,Não,Não,Não,4,Sim,Não,Fibra optica,Não,Não,Sim,Não,Não,Sim,Mensal,Sim,Cartao de credito,82.85,319.6,Não
3569-EDBPQ,Feminino,Não,Não,Não,24,Sim,Sim,Fibra optica,Sim,Não,Não,Sim,Não,Não,Mensal,Sim,Boleto,84.35,1938.05,Não
3131-NWVFJ,Feminino,Não,Sim,Sim,14,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Anual,Não,Cheque,19.55,294.5,Não
7521-YXVZY,Masculino,Não,Não,Sim,3,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque,19.95,58.3,Não
5419-CONWX,Feminino,Sim,Não,Não,4,Sim,Não,Fibra optica,Não,Sim,Sim,Não,Sim,Sim,Mensal,Sim,Cartao de credito,99.8,442.85,Sim
6240-EURKS,Feminino,Não,Não,Sim,18,Não,Não,DSL,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Boleto,35.0,553.0,Sim
2373-NTKOD,Masculino,Não,Não,Não,8,Sim,Não,DSL,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Boleto,66.25,546.45,Não
1970-KKFWL,Feminino,Não,Não,Não,35,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Bianual,Não,Transferencia,23.3,797.1,Não
6960-HVYXR,Feminino,Não,Não,Não,1,Sim,Sim,Fibra optica,Não,Não,Não,Não,Não,Não,Mensal,Não,Boleto,76.0,76.0,Sim
9337-SRRNI,Masculino,Não,Não,Sim,66,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Bianual,Sim,Cartao de credito,25.3,1673.8,Não
0895-UADGO,Masculino,Não,Não,Sim,8,Não,Não,DSL,Sim,Não,Não,Sim,Não,Sim,Bianual,Sim,Cheque,44.55,343.45,Não
5678-VFNEQ,Feminino,Não,Sim,Não,71,Sim,Sim,Fibra optica,Sim,Não,Sim,Não,Sim,Sim,Anual,Sim,Cartao de credito,104.1,7412.25,Não
5977-CKHON,Feminino,Não,Sim,Sim,43,Sim,Sim,Fibra optica,Não,Não,Sim,Não,Não,Sim,Mensal,Sim,Transferencia,92.55,4039.0,Não
7024-OHCCK,Feminino,Sim,Não,Não,2,Sim,Sim,Fibra optica,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Boleto,93.85,170.85,Sim
2692-BUCFV,Masculino,Sim,Não,Não,29,Sim,Não,Fibra optica,Não,Sim,Sim,Não,Sim,Sim,Mensal,Sim,Transferencia,101.45,2948.6,Não
7861-UVUFT,Feminino,Não,Sim,Não,15,Sim,Não,Fibra optica,Não,Não,Sim,Não,Sim,Não,Mensal,Sim,Boleto,84.3,1308.4,Sim
1830-GGFNM,Masculino,Não,Sim,Sim,65,Sim,Sim,Fibra optica,Sim,Sim,Sim,Sim,Não,Não,Bianual,Não,Cartao de credito,94.55,6078.75,Não
5302-BDJNT,Masculino,Não,Não,Não,35,Sim,Sim,Fibra optica,Não,Não,Sim,Sim,Sim,Não,Mensal,Não,Boleto,95.5,3418.2,Não
5223-UZAVK,Masculino,Não,Não,Não,64,Sim,Não,Fibra optica,Sim,Sim,Não,Não,Sim,Sim,Anual,Sim,Cartao de credito,100.3,6603.8,Não
4859-ZSRDZ,Feminino,Não,Sim,Sim,58,Não,Não,DSL,Não,Não,Sim,Sim,Sim,Sim,Bianual,Sim,Cartao de credito,55.5,3166.9,Não
5651-WYIPH,Feminino,Sim,Não,Não,18,Sim,Não,DSL,Não,Sim,Não,Não,Não,Não,Mensal,Sim,Cartao de credito,49.85,865.75,Não
9350-VLHMB,Masculino,Não,Sim,Sim,67,Sim,Sim,Fibra optica,Não,Sim,Não,Não,Não,Sim,Mensal,Sim,Transferencia,89.55,6373.1,Não
3498-LZGQZ,Masculino,Não,Sim,Sim,63,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Bianual,Sim,Cheque,19.15,1177.05,Não
8785-CJSHH,Feminino,Não,Sim,Não,60,Sim,Sim,Fibra optica,Não,Sim,Não,Não,Sim,Sim,Mensal,Sim,Boleto,99.8,5985.75,Não
5357-TZHPP,Masculino,Sim,Não,Não,9,Sim,Sim,Fibra optica,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cartao de credito,84.4,732.5,Sim
3870-SPZSI,Feminino,Não,Sim,Sim,70,Sim,Sim,Fibra optica,Sim,Sim,Sim,Sim,Sim,Sim,Bianual,Sim,Cartao de credito,113.05,7869.05,Não
0680-DFNNY,Masculino,Não,Sim,Não,15,Sim,Sim,Fibra optica,Não,Não,Sim,Não,Sim,Sim,Mensal,Sim,Boleto,101.1,1504.05,Sim
7560-QRBXH,Feminino,Não,Não,Sim,48,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Anual,Não,Cheque,19.95,936.7,Não
7077-XJMET,Masculino,Não,Sim,Não,12,Sim,Não,DSL,Não,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Boleto,74.15,741.4,Não
8752-GHJFU,Masculino,Sim,Sim,Não,71,Sim,Sim,Fibra optica,Sim,Sim,Sim,Sim,Não,Não,Anual,Sim,Boleto,92.0,6585.2,Não
6896-SRVYQ,Masculino,Sim,Não,Não,44,Sim,Não,Fibra optica,Não,Não,Sim,Não,Não,Não,Mensal,Não,Boleto,73.85,3122.4,Não
7767-UXAGJ,Masculino,Não,Não,Não,1,Sim,Sim,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Boleto,50.45,50.45,Sim
4652-ODEVH,Masculino,Não,Sim,Sim,45,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Bianual,Não,Cheque,24.45,1088.25,Não
6510-UPNKS,Feminino,Não,Não,Não,23,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Anual,Não,Cartao de credito,24.8,615.35,Não
6718-BDGHG,Feminino,Não,Sim,Não,43,Sim,Sim,DSL,Não,Não,Não,Sim,Sim,Não,Anual,Sim,Transferencia,64.85,2908.2,Não
9046-DQMTP,Masculino,Não,Não,Não,35,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Mensal,Não,Transferencia,20.75,739.9,Não
6439-LAJXL,Masculino,Não,Sim,Não,9,Sim,Não,DSL,Sim,Sim,Não,Sim,Sim,Não,Mensal,Sim,Cheque,68.95,593.85,Não
1571-SAVHK,Masculino,Não,Não,Não,12,Sim,Sim,Fibra optica,Não,Não,Não,Sim,Sim,Sim,Mensal,Sim,Cheque,99.95,1132.75,Sim
9052-VKDUW,Feminino,Sim,Sim,Não,65,Sim,Sim,Fibra optica,Sim,Sim,Sim,Não,Sim,Sim,Mensal,Sim,Cartao de credito,109.4,7227.45,Não
9546-CQJSU,Feminino,Não,Não,Não,2,Sim,Sim,Fibra optica,Não,Não,Sim,Não,Sim,Não,Mensal,Sim,Boleto,91.4,193.6,Sim
1666-JZPZT,Masculino,Não,Não,Não,27,Sim,Sim,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque,49.0,1291.35,Não
5777-KJIRB,Feminino,Não,Não,Não,40,Sim,Não,DSL,Não,Não,Sim,Não,Não,Não,Anual,Sim,Cheque,50.25,2023.55,Não
0506-LVNGN,Feminino,Sim,Não,Não,5,Sim,Não,Fibra optica,Não,Não,Sim,Não,Não,Não,Mensal,Sim,Cartao de credito,75.55,349.65,Sim
7677-SJJJK,Masculino,Não,Sim,Sim,8,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Anual,Não,Cartao de credito,19.9,153.95,Não
2480-EJWYP,Feminino,Sim,Sim,Não,58,Sim,Sim,Fibra optica,Não,Sim,Não,Não,Sim,Sim,Anual,Sim,Transferencia,97.8,5458.8,Não
3253-HKOKL,Feminino,Não,Sim,Sim,52,Sim,Não,Fibra optica,Sim,Não,Sim,Não,Sim,Sim,Anual,Não,Boleto,100.3,5244.45,Não
7055-HNEOJ,Masculino,Não,Sim,Não,3,Sim,Não,DSL,Não,Não,Sim,Sim,Não,Não,Mensal,Sim,Cheque,55.8,154.55,Não
5514-YQENT,Masculino,Não,Não,Sim,41,Sim,Não,Fibra optica,Sim,Sim,Sim,Sim,Sim,Sim,Bianual,Sim,Boleto,111.15,4507.15,Não
3211-AAPKX,Masculino,Não,Não,Não,20,Sim,Sim,Fibra optica,Não,Não,Não,Sim,Sim,Sim,Mensal,Sim,Cheque,98.55,2031.95,Não
8445-DNBAE,Masculino,Não,Não,Sim,1,Sim,Sim,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Boleto,50.05,50.05,Não
2951-QOQTK,Masculino,Não,Não,Sim,4,Sim,Sim,Fibra optica,Não,Não,Não,Sim,Não,Não,Mensal,Não,Cartao de credito,80.8,332.45,Sim
2958-NHPPS,Masculino,Não,Não,Não,23,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Mensal,Não,Boleto,20.85,473.9,Não
6806-YDEUL,Feminino,Sim,Não,Não,6,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Mensal,Não,Transferencia,19.5,106.8,Não
1735-XMJVH,Masculino,Não,Sim,Sim,8,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque,19.35,152.6,Não
6890-PFRQX,Masculino,Não,Não,Não,18,Sim,Sim,DSL,Sim,Não,Sim,Não,Sim,Não,Mensal,Não,Cheque,69.5,1199.4,Não
0222-CNVPT,Masculino,Sim,Não,Não,52,Não,Não,DSL,Sim,Não,Não,Não,Sim,Sim,Mensal,Sim,Cartao de credito,48.8,2555.05,Não
5899-OUVKV,Masculino,Não,Não,Não,31,Sim,Não,Fibra optica,Não,Sim,Não,Não,Sim,Sim,Mensal,Sim,Boleto,94.5,2979.2,Não
8681-ICONS,Masculino,Não,Sim,Sim,29,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque,20.65,654.85,Não
1621-YNCJH,Feminino,Não,Sim,Não,36,Sim,Sim,Fibra optica,Sim,Sim,Sim,Sim,Não,Sim,Bianual,Sim,Cartao de credito,106.05,3834.4,Não
3473-XIIIT,Feminino,Não,Sim,Não,16,Sim,Sim,Fibra optica,Não,Sim,Não,Não,Sim,Sim,Mensal,Sim,Boleto,100.0,1534.75,Sim
6362-QHAFM,Masculino,Não,Sim,Não,42,Sim,Sim,Fibra optica,Não,Não,Sim,Sim,Sim,Sim,Anual,Sim,Boleto,108.3,4586.15,Não
7893-IXHRQ,Masculino,Não,Não,Não,1,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Mensal,Não,Boleto,20.55,20.55,Sim
3070-BDOQC,Feminino,Não,Não,Não,60,Sim,Não,Fibra optica,Não,Sim,Sim,Não,Sim,Sim,Bianual,Sim,Boleto,99.65,5941.05,Não
2952-QAYZF,Masculino,Não,Não,Não,5,Sim,Sim,Fibra optica,Não,Sim,Sim,Não,Não,Não,Mensal,Sim,Boleto,85.3,424.15,Sim
6234-PFPXL,Masculino,Não,Sim,Não,22,Sim,Sim,Fibra optica,Sim,Não,Não,Sim,Sim,Não,Mensal,Não,Cartao de credito,95.9,2234.95,Não
9824-QCJPK,Masculino,Não,Sim,Não,36,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Anual,Não,Cheque,20.0,666.75,Não
4763-PGDPO,Feminino,Não,Não,Não,4,Sim,Não,Fibra optica,Não,Não,Não,Não,Não,Não,Mensal,Não,Boleto,70.4,281.0,Sim
4283-IVYCI,Masculino,Não,Não,Não,9,Sim,Não,DSL,Sim,Não,Não,Sim,Não,Sim,Mensal,Não,Cheque,64.95,547.8,Não
1866-OBPNR,Masculino,Não,Sim,Sim,1,Sim,Não,Fibra optica,Não,Sim,Não,Não,Não,Não,Mensal,Não,Cartao de credito,74.6,74.6,Não
8205-MQUGY,Masculino,Não,Sim,Sim,12,Sim,Não,DSL,Sim,Não,Não,Não,Não,Não,Mensal,Sim,Boleto,49.2,571.15,Não
8970-ANWXO,Feminino,Não,Não,Não,23,Sim,Sim,DSL,Não,Não,Não,Sim,Sim,Sim,Anual,Sim,Cheque,73.75,1756.6,Não
9480-BQJEI,Masculino,Não,Não,Não,62,Sim,Sim,Fibra optica,Sim,Sim,Não,Não,Não,Sim,Anual,Sim,Transferencia,92.3,5731.45,Não
5394-SVGJV,Masculino,Não,Não,Não,37,Sim,Sim,Fibra optica,Não,Não,Não,Sim,Sim,Sim,Mensal,Não,Transferencia,98.8,3475.55,Sim
6979-TNDEU,Feminino,Não,Não,Não,8,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque,19.2,156.85,Não
9777-WJJPR,Masculino,Não,Sim,Não,31,Sim,Sim,Fibra optica,Não,Não,Sim,Não,Sim,Não,Mensal,Não,Cartao de credito,88.65,2683.2,Não
9283-LZQOH,Masculino,Não,Sim,Sim,13,Sim,Sim,Fibra optica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cartao de credito,74.4,896.75,Sim
7079-QRCBC,Feminino,Não,Não,Não,24,Sim,Sim,Fibra optica,Não,Não,Sim,Não,Sim,Sim,Mensal,Sim,Boleto,98.75,2407.3,Sim
9495-SKLKD,Masculino,Não,Sim,Sim,45,Sim,Sim,Fibra optica,Não,Sim,Sim,Não,Não,Sim,Mensal,Sim,Transferencia,95.95,4456.65,Não
6048-UWKAL,Feminino,Sim,Sim,Não,69,Sim,Sim,Fibra optica,Não,Sim,Não,Sim,Sim,Sim,Bianual,Não,Cartao de credito,105.4,6998.95,Não
5067-DGXLL,Masculino,Não,Não,Não,2,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque,20.25,36.8,Não
5469-CTCWN,Masculino,Não,Sim,Sim,61,Sim,Sim,Fibra optica,Sim,Sim,Não,Não,Sim,Sim,Anual,Sim,Boleto,106.0,6547.7,Sim
9851-QXEEQ,Masculino,Não,Não,Não,41,Sim,Sim,Fibra optica,Não,Sim,Sim,Não,Sim,Sim,Mensal,Sim,Boleto,104.7,4346.4,Sim
6281-FKEWS,Feminino,Não,Não,Não,44,Não,Não,DSL,Não,Não,Sim,Não,Sim,Sim,Anual,Sim,Boleto,49.05,2265.0,Não
8898-KASCD,Masculino,Não,Não,Não,39,Não,Não,DSL,Não,Não,Sim,Sim,Não,Não,Anual,Não,Cheque,35.55,1309.15,Não
9242-TKFSV,Masculino,Não,Sim,Sim,72,Não,Não,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Bianual,Sim,Cartao de credito,65.1,4754.3,Não
9290-SHCMB,Feminino,Sim,Não,Não,13,Sim,Não,Fibra optica,Não,Não,Sim,Não,Sim,Sim,Mensal,Sim,Boleto,96.85,1235.55,Não
0743-HNPFG,Feminino,Não,Sim,Sim,51,Sim,Não,DSL,Sim,Sim,Não,Sim,Não,Sim,Anual,Sim,Cartao de credito,69.75,3562.5,Não
2277-BKJKN,Feminino,Sim,Sim,Não,71,Sim,Não,Fibra optica,Não,Sim,Sim,Não,Sim,Sim,Bianual,Sim,Boleto,99.2,7213.75,Não
9809-IMGCQ,Masculino,Sim,Não,Não,22,Sim,Sim,Fibra optica,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Boleto,96.7,2082.95,Sim
5208-HFSBT,Feminino,Não,Não,Não,2,Sim,Não,DSL,Não,Sim,Não,Sim,Não,Não,Mensal,Sim,Cartao de credito,55.05,102.75,Sim
5035-PGZXH,Feminino,Não,Não,Não,56,Sim,Sim,Fibra optica,Não,Sim,Sim,Não,Sim,Sim,Anual,Sim,Boleto,106.8,5914.4,Não
8695-WDYEA,Masculino,Não,Não,Não,1,Sim,Não,DSL,Sim,Não,Não,Não,Não,Não,Mensal,Não,Cheque,51.25,51.25,Não
6543-JXSOO,Feminino,Não,Sim,Sim,23,Sim,Não,DSL,Sim,Sim,Não,Sim,Não,Não,Anual,Sim,Cheque,57.75,1282.85,Não
8016-ZMGMO,Feminino,Sim,Sim,Não,66,Sim,Sim,DSL,Não,Sim,Sim,Não,Sim,Não,Anual,Sim,Transferencia,70.85,4738.85,Não
8605-ITULD,Feminino,Não,Não,Não,1,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque,19.55,19.55,Não
3254-YRILK,Masculino,Sim,Não,Não,19,Sim,Sim,Fibra optica,Não,Sim,Não,Não,Sim,Não,Mensal,Sim,Boleto,88.2,1775.8,Sim
6416-YJTTB,Masculino,Não,Não,Não,11,Sim,Não,Fibra optica,Sim,Não,Sim,Não,Não,Não,Mensal,Sim,Transferencia,79.5,795.65,Não
2667-WYLWJ,Feminino,Não,Sim,Sim,8,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Anual,Sim,Cheque,19.75,145.0,Sim
4472-VESGY,Feminino,Não,Sim,Sim,52,Sim,Sim,Fibra optica,Sim,Sim,Sim,Não,Não,Sim,Mensal,Não,Transferencia,98.15,4993.4,Não
3195-TQDZX,Masculino,Não,Não,Não,3,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Mensal,Sim,Boleto,20.25,61.45,Não
3128-YOVTD,Feminino,Não,Sim,Sim,51,Sim,Não,Fibra optica,Sim,Sim,Não,Não,Não,Não,Mensal,Sim,Transferencia,79.15,4018.55,Não
0529-ONKER,Masculino,Sim,Não,Não,15,Sim,Sim,Fibra optica,Não,Não,Não,Não,Não,Não,Mensal,Não,Boleto,75.65,1146.65,Sim
1728-CXQBE,Masculino,Sim,Sim,Não,64,Sim,Sim,Fibra optica,Não,Sim,Sim,Não,Não,Sim,Mensal,Sim,Boleto,94.25,6081.4,Não
7041-TXQJH,Feminino,Não,Não,Não,37,Não,Não,DSL,Não,Não,Sim,Não,Não,Sim,Mensal,Sim,Cartao de credito,40.2,1478.85,Não
5014-GSOUQ,Masculino,Não,Não,Não,13,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Bianual,Não,Cheque,19.95,243.65,Não
